geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_sales_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Organic_channel0_impression,Promo,conversions,revenue_per_conversion,population,total_revenue
Geo0,2024-01-08,69662,188196,0,0,-1.4336833,-1.4066994,510.81216,1814.4413,0.0,0.0,0,0.0,2113785.8,0.01998436,136670.94,42242.65639008799
Geo0,2024-01-15,0,0,0,153290,-1.7149,-1.5670278,0.0,0.0,0.0,1194.5645,0,0.0,2261657.5,0.019995743,136670.94,45223.5221240225
Geo1,2021-01-25,293884,191662,108120,415415,0.035612315,-0.9478129,2154.97,1847.8578,803.4316,3237.2627,0,0.0,2126297.8,0.020085013,199816.9,42706.718954871394
Geo1,2021-02-01,597519,360999,255145,584855,1.0094333,1.3229833,4381.4414,3480.475,1895.9633,4557.6816,236553,0.0,1900217.6,0.019932954,199816.9,37876.9500107904
Geo1,2021-02-08,101282,456699,0,346725,-1.590099,-1.3597856,742.67285,4403.141,0.0,2701.9724,0,0.0,7177179.0,0.020158986,199816.9,144684.650980494
Geo1,2021-02-15,764935,160320,0,709178,-1.2895136,1.6275752,5609.0566,1545.6823,0.0,5526.511,419210,0.0,6683684.5,0.020129234,199816.9,134537.44928267298
Geo1,2021-02-22,336554,411163,0,552504,-0.016199833,0.41538808,2467.8572,3964.1177,0.0,4305.5757,0,0.07980612,3093098.5,0.01978965,199816.9,61211.336730525
Geo1,2021-03-01,14768,160193,0,139937,-1.203648,-2.4560122,108.28966,1544.4578,0.0,1090.5067,0,0.0,4022110.8,0.020046705,199816.9,80630.068684914
Geo1,2021-03-08,674608,68134,0,1230241,-0.8985154,0.9760616,4946.7134,656.8957,0.0,9587.072,285636,0.0,5277078.0,0.020031104,199816.9,105705.698234112
Geo1,2021-03-15,537424,90647,0,465799,-0.3466078,-0.084011585,3940.7815,873.94867,0.0,3629.8972,0,0.0,4738112.0,0.02006362,199816.9,95063.67868544
Geo1,2021-03-22,266579,113327,147075,998091,2.002528,-1.7444731,1954.75,1092.6118,1092.9032,7777.964,478950,1.0267199,671304.7,0.02003402,199816.9,13448.931785894
Geo1,2021-03-29,385287,361717,789141,1148082,1.3799336,1.3186967,2825.203,3487.3972,5864.047,8946.82,403514,0.4663515,1914557.9,0.020224417,199816.9,38720.8173402443
Geo1,2021-04-05,575662,655659,16983,1384928,-0.31317762,2.577884,4221.17,6321.36,126.199394,10792.523,17792,0.0,2558953.2,0.019893944,199816.9,50907.671659420805
Geo1,2021-04-12,0,0,0,386263,-0.42725042,-1.0355306,0.0,0.0,0.0,3010.086,89849,0.0,3710598.8,0.020026386,199816.9,74309.8838599368
Geo1,2021-04-19,220273,225327,0,785644,-0.7331597,-0.88391984,1615.2009,2172.4297,0.0,6122.3984,0,0.066592455,4059037.8,0.019795824,199816.9,80351.9978981472
Geo1,2021-04-26,0,0,0,243599,-1.5561299,-2.774277,0.0,0.0,0.0,1898.3281,0,0.13555102,4359442.5,0.020089906,199816.9,87580.79003740501
Geo1,2021-05-03,457211,0,0,177763,-0.5889628,-0.18811141,3352.6018,0.0,0.0,1385.2788,0,0.0,3643033.8,0.019813716,199816.9,72182.0370916008
Geo1,2021-05-10,237640,309212,0,1106935,-0.28827938,0.18085691,1742.5483,2981.1846,0.0,8626.168,288245,0.4350424,4557601.5,0.020023571,199816.9,91259.4572249565
Geo1,2021-05-17,59551,145053,0,408271,-1.3558961,-1.0025408,436.671,1398.4895,0.0,3181.5908,0,0.45473754,5526836.0,0.020150783,199816.9,111370.07291258799
Geo1,2021-05-24,212978,0,0,155961,-1.6512746,-0.73557544,1561.7087,0.0,0.0,1215.3793,0,0.0,6369704.0,0.01990081,199816.9,126762.26906024001
Geo1,2021-05-31,670512,68122,0,794471,0.3012076,-0.7583865,4916.679,656.78,0.0,6191.186,176927,2.6867244,1634599.5,0.020010712,199816.9,32709.499829844
Geo1,2021-06-07,140461,429724,0,677616,-0.38730177,2.0158389,1029.9617,4143.0684,0.0,5280.5537,484184,0.06223619,4176101.5,0.019917537,199816.9,83177.6561420055
Geo1,2021-06-14,201198,186865,0,664730,0.16884914,-0.25909993,1475.3292,1801.6088,0.0,5180.135,146623,0.38999146,2224883.5,0.019970853,199816.9,44432.8213206255
Geo1,2021-06-21,7202,408307,0,114326,-1.1998879,-0.5185815,52.810272,3936.5823,0.0,890.92426,0,1.0177737,5028102.5,0.01986006,199816.9,99858.41733615
Geo1,2021-06-28,184127,85350,293600,1220922,3.924682,-0.7969333,1350.1523,822.87915,2181.7195,9514.45,566004,0.9326464,714337.0,0.020023728,199816.9,14303.689788336002
Geo1,2021-07-05,329011,428863,306166,1216659,1.1030211,1.4466391,2412.5464,4134.7676,2275.0964,9481.23,1012480,1.2320731,3178565.5,0.019900769,199816.9,63255.89776686949
Geo1,2021-07-12,440854,0,0,196761,0.5860656,-1.852821,3232.6602,0.0,0.0,1533.3271,0,0.0,2449963.2,0.019991344,199816.9,48978.057118540804
Geo1,2021-07-19,130254,4645,0,428038,-0.9556161,0.06406179,955.1165,44.78352,0.0,3335.6318,0,0.0,5694114.5,0.020012487,199816.9,113953.3924077615
Geo1,2021-07-26,171485,443899,10215,528000,0.9151922,0.59606355,1257.452,4279.733,75.90689,4114.6196,262055,0.0,2297831.2,0.02012715,199816.9,46248.793237080004
Geo1,2021-08-02,149777,266780,131761,675799,1.2076584,-1.1591729,1098.2732,2572.0876,979.1061,5266.394,188305,0.0,644770.6,0.019899182,199816.9,12830.4075176492
Geo1,2021-08-09,875489,217426,0,1107609,-0.9165772,0.35311782,6419.7183,2096.2544,0.0,8631.42,70414,1.7389642,4763590.5,0.020104013,199816.9,95767.2853386765
Geo1,2021-08-16,0,0,0,1014696,1.937835,-1.0735035,0.0,0.0,0.0,7907.364,0,0.24422252,1776923.6,0.02010879,199816.9,35731.783518444005
Geo1,2021-08-23,580878,19250,0,664534,-0.2637428,-1.9054031,4259.4175,185.5937,0.0,5178.6074,0,1.2483022,3022465.2,0.020140013,199816.9,60872.4884200476
Geo1,2021-08-30,922491,846140,701953,1455221,1.5899689,0.88152635,6764.371,8157.8315,5216.1597,11340.305,682946,2.8456528,1649394.5,0.01994417,199816.9,32895.804305065
Geo1,2021-09-06,228813,0,0,165314,-0.77308255,-2.1050136,1677.8224,0.0,0.0,1288.2656,0,0.0,3383507.8,0.020070376,199816.9,67908.2737449328
Geo1,2021-09-13,182205,121904,0,714362,-0.41888237,-0.5010134,1336.0588,1175.3048,0.0,5566.909,0,0.0,2847640.5,0.020061273,199816.9,57127.293476356506
Geo1,2021-09-20,349956,0,0,594184,-1.0677353,-1.325591,2566.1306,0.0,0.0,4630.381,0,0.0,5230758.5,0.020165456,199816.9,105480.630378376
Geo1,2021-09-27,331518,82031,0,411302,0.6006217,0.8751066,2430.9297,790.8799,0.0,3205.211,192972,0.0,3597991.0,0.020033836,199816.9,72081.561623476
Geo1,2021-10-04,413998,371219,294810,1201048,1.0217068,1.3596729,3035.7327,3579.0083,2190.7107,9359.575,399490,0.19402242,2233913.5,0.019991396,199816.9,44659.049408246006
Geo1,2021-10-11,637767,713333,400377,1354237,0.14522865,1.7772478,4676.569,6877.4087,2975.1711,10553.353,860451,2.131112,3673188.2,0.020082738,199816.9,73767.6762452916
Geo1,2021-10-18,605945,426998,230080,687892,-0.06909673,-0.3326936,4443.227,4116.7866,1709.7072,5360.6323,0,1.7002289,4050002.2,0.020133667,199816.9,81541.39564406741
Geo1,2021-10-25,305865,247087,187951,940760,2.4175816,-0.028037712,2242.8232,2382.223,1396.6497,7331.1924,163126,0.0,810369.5,0.020062635,199816.9,16258.1474936325
Geo1,2021-11-01,553075,0,0,428765,-0.64325106,-0.1362027,4055.5457,0.0,0.0,3341.2974,0,0.0,4008362.0,0.0200397,199816.9,80326.3719714
Geo1,2021-11-08,351441,195649,0,314429,-1.6542926,1.8718199,2577.0195,1886.2972,0.0,2450.295,690017,0.0,5701713.0,0.020082437,199816.9,114504.29211458101
Geo1,2021-11-15,334114,279714,28792,818129,0.09079747,0.9487828,2449.9656,2696.7876,213.95117,6375.549,68225,0.11065988,2901419.2,0.019667452,199816.9,57063.5228478784
Geo1,2021-11-22,959141,535036,542297,1478473,1.7073146,2.3619874,7033.1157,5158.406,4029.768,11521.504,768535,0.95506644,1227681.8,0.019983912,199816.9,24533.8850552016
Geo1,2021-11-29,478566,0,339716,1192147,1.0709807,0.98985887,3509.192,0.0,2524.404,9290.211,579178,1.2819239,2567802.8,0.020114593,199816.9,51650.30822626039
Geo1,2021-12-06,361181,0,0,0,-0.94543916,-0.84013206,2648.4402,0.0,0.0,0.0,0,0.7171908,4866878.5,0.02004958,199816.9,97578.86983603
Geo1,2021-12-13,400224,641946,536645,1386076,-0.7009895,3.1038039,2934.7317,6189.15,3987.7686,10801.469,540989,3.0241275,3604359.5,0.020144247,199816.9,72607.1080447965
Geo1,2021-12-20,473911,0,0,147928,-1.703997,-0.19721353,3475.0583,0.0,0.0,1152.7793,21285,0.0,3611837.8,0.020062638,199816.9,72462.9942961164
Geo1,2021-12-27,660190,0,272575,847647,-0.8394829,0.27352864,4840.9907,0.0,2025.4843,6605.578,671448,4.028789,5514303.0,0.02001453,199816.9,110366.18282259
Geo1,2022-01-03,48943,415735,222962,851076,1.5930128,0.89794564,358.88547,4008.1975,1656.8137,6632.2993,585708,0.01877357,3162691.2,0.019921502,199816.9,63005.5590661824
Geo1,2022-01-10,746498,332468,0,941443,-0.056928277,0.69148713,5473.863,3205.401,0.0,7336.515,71098,0.70958173,4680506.5,0.019989304,199816.9,93560.067302476
Geo1,2022-01-17,378651,0,400526,1326041,2.198588,-1.6271515,2776.543,0.0,2976.2786,10333.626,263591,2.3069,1629145.5,0.019831512,199816.9,32308.418532996
Geo1,2022-01-24,587098,348852,106239,1044342,1.460584,1.3222189,4305.027,3363.363,789.454,8138.3906,151805,0.0,1694772.8,0.020074049,199816.9,34020.952231067204
Geo1,2022-01-31,254080,0,541464,1332884,2.7440524,1.0958943,1863.0983,0.0,4023.578,10386.952,563701,0.043197215,847435.8,0.020038715,199816.9,16981.524476997
Geo1,2022-02-07,592542,360246,110410,1114425,0.9834512,0.68485504,4344.9463,3473.215,820.44836,8684.536,299006,1.2893658,2476350.2,0.019959519,199816.9,49426.7588675538
Geo1,2022-02-14,729495,16633,0,671096,-2.0287554,0.71263033,5349.185,160.36261,0.0,5229.744,774919,0.4274778,5592358.5,0.019902736,199816.9,111303.234842856
Geo1,2022-02-21,76646,431403,0,665414,0.50027764,-0.64570653,562.02386,4159.2563,0.0,5185.465,0,0.90896535,2055108.9,0.019963395,199816.9,41026.950738715495
Geo1,2022-02-28,742707,94122,0,0,-2.0813184,-0.55683655,5446.065,907.452,0.0,0.0,12184,0.0,4589164.0,0.019953372,199816.9,91569.29646100801
Geo1,2022-03-07,528956,476133,0,175246,-0.6322006,0.65688145,3878.688,4590.5083,0.0,1365.6642,178652,0.0,4801633.0,0.019776393,199816.9,94958.981249769
Geo1,2022-03-14,68698,234571,31337,224827,0.48618948,-1.0575843,503.7434,2261.5532,232.86287,1752.041,249906,0.0,2611908.8,0.020130008,199816.9,52577.7450392704
Geo1,2022-03-21,22395,0,0,247260,-1.5509839,-1.6482319,164.21632,0.0,0.0,1926.8578,0,0.27413988,5086798.0,0.020098094,199816.9,102234.94436301201
Geo1,2022-03-28,0,0,0,0,-1.7468109,-2.556924,0.0,0.0,0.0,0.0,164968,0.0,4309861.0,0.020112127,199816.9,86680.471784347
Geo1,2022-04-04,399741,0,0,485581,-2.745525,0.98249424,2931.19,0.0,0.0,3784.0552,262651,0.0,4461330.5,0.019925628,199816.9,88894.811928054
Geo1,2022-04-11,368708,142852,0,949354,-1.5977135,2.3858063,2703.6338,1377.2693,0.0,7398.1646,530685,0.0,4185906.8,0.020018129,199816.9,83794.0223043772
Geo1,2022-04-18,252039,0,0,913912,1.3598661,-0.8903797,1848.1322,0.0,0.0,7121.9707,105188,0.0,484031.22,0.020127384,199816.9,9742.28223292848
Geo1,2022-04-25,73266,0,0,619856,-0.9158129,-0.47464415,537.2393,0.0,0.0,4830.439,0,0.8024889,5584216.5,0.01991936,199816.9,111234.01878144
Geo1,2022-05-02,547278,42705,0,304171,1.1405381,-1.4114151,4013.038,411.7288,0.0,2370.356,0,0.35965616,3817459.2,0.019995939,199816.9,76333.6812981888
Geo1,2022-05-09,341685,291546,293614,1082589,1.0305816,1.2837126,2505.4814,2810.8625,2181.8235,8436.443,276770,0.002096415,2724970.0,0.020081995,199816.9,54722.83391515
Geo1,2022-05-16,304048,89325,0,841271,0.37875354,-0.7872586,2229.4998,861.203,0.0,6555.8906,0,0.36829284,2758046.2,0.020182643,199816.9,55664.661832106605
Geo1,2022-05-23,31755,124603,44767,305986,1.2753017,-0.9091912,232.85063,1201.3264,332.6602,2384.5,15341,0.0,2187744.0,0.019955916,199816.9,43658.435493504
Geo1,2022-05-30,652790,317637,385740,1041890,0.1280477,1.890418,4786.7285,3062.4119,2866.4048,8119.2827,504610,0.0,2111353.0,0.020033257,199816.9,42297.277266720994
Geo1,2022-06-06,435549,154680,0,177168,-1.4179785,-0.49189323,3193.7603,1491.3058,0.0,1380.642,241112,0.08259082,5003043.0,0.02019503,199816.9,101036.60347629
Geo1,2022-06-13,796715,0,0,191989,-0.8145436,0.10981107,5842.0903,0.0,0.0,1496.1396,175312,1.578084,3310049.0,0.019941397,199816.9,66007.001198453
Geo1,2022-06-20,0,278551,0,252955,-0.44864246,-1.2731397,0.0,2685.5747,0.0,1971.238,0,0.0,5508775.0,0.019951226,199816.9,109906.81500814999
Geo1,2022-06-27,199678,22796,0,460586,-1.1920736,-2.1008265,1464.1835,219.78151,0.0,3589.2732,148281,1.9604217,6799049.5,0.019952878,199816.9,135660.605189461
Geo1,2022-07-04,47299,0,0,302943,-1.3493323,0.16590899,346.83047,0.0,0.0,2360.7866,0,0.42249388,5109619.0,0.020198412,199816.9,103206.189725028
Geo1,2022-07-11,0,0,0,561604,-0.46503088,-1.988564,0.0,0.0,0.0,4376.4907,301828,1.8971391,3624246.8,0.019972881,199816.9,72386.6500510308
Geo1,2022-07-18,111850,756846,0,430460,-1.4675448,0.23185036,820.16504,7296.9277,0.0,3354.506,0,0.0,6737750.0,0.019858385,199816.9,133800.83353375
Geo1,2022-07-25,51433,0,0,0,-0.41162318,-1.4287785,377.14395,0.0,0.0,0.0,0,0.0,4610986.0,0.020013612,199816.9,92282.484741432
Geo1,2022-08-01,607513,333207,461514,1005010,0.96958315,0.51993906,4454.7246,3212.5256,3429.4758,7831.8823,645031,0.83042586,3934972.8,0.020005314,199816.9,78720.36644545919
Geo1,2022-08-08,206333,0,0,0,0.038622044,-1.0628493,1512.9828,0.0,0.0,0.0,0,0.0,2730403.5,0.020045727,199816.9,54732.9231608445
Geo1,2022-08-15,155081,326503,0,602365,0.010166407,0.754644,1137.166,3147.891,0.0,4694.1343,451130,0.0,1979000.4,0.019757533,199816.9,39100.1657100132
Geo1,2022-08-22,301076,227862,272325,1254991,-0.026392832,1.3682697,2207.707,2196.8704,2023.6265,9779.945,603873,1.2570891,3462178.0,0.019893246,199816.9,68873.958649788
Geo1,2022-08-29,167983,62223,0,351035,-1.1309938,-0.6031672,1231.7728,599.9064,0.0,2735.5598,170061,0.0,4735009.0,0.02010707,199816.9,95207.15741363
Geo1,2022-09-05,0,483841,0,835366,0.11987983,-0.47277117,0.0,4664.823,0.0,6509.874,0,1.1959465,4493491.0,0.019859727,199816.9,89239.504536957
Geo1,2022-09-12,6222,301735,0,741516,-0.44015318,-0.52214533,45.624203,2909.097,0.0,5778.516,0,0.0,4263835.5,0.020160178,199816.9,85959.68264271901
Geo1,2022-09-19,345022,334192,383470,942760,1.6125498,1.1419436,2529.9507,3222.0225,2849.5366,7346.7783,569186,0.0,772547.8,0.019842725,199816.9,15329.453544755
Geo1,2022-09-26,196581,38692,46458,1170007,0.82654816,0.29657945,1441.474,373.03854,345.22586,9117.678,0,0.090628564,2394579.8,0.019742358,199816.9,47274.6516711684
Geo1,2022-10-03,723891,145767,0,755931,-1.0333297,0.2292816,5308.0923,1405.3734,0.0,5890.8496,376288,1.822931,4223222.5,0.019910015,199816.9,84084.4233233375
Geo1,2022-10-10,899785,458371,624423,1116590,3.0660248,1.1462232,6597.8745,4419.261,4640.04,8701.408,260087,0.0,862144.8,0.019827334,199816.9,17094.0329059632
Geo1,2022-10-17,424270,199736,802331,1125074,2.000359,0.018626064,3111.0544,1925.701,5962.061,8767.522,656173,1.7848256,905067.44,0.02005111,199816.9,18147.6067968584
Geo1,2022-10-24,228421,270571,368815,1114918,1.1866264,1.7820536,1674.948,2608.6377,2740.6365,8688.378,655125,0.0,904597.1,0.020003077,199816.9,18094.7254452767
Geo1,2022-10-31,246033,382336,0,355925,0.28979895,-1.1189816,1804.0919,3686.19,0.0,2773.6667,91970,0.5175623,4695804.5,0.019848745,199816.9,93205.82609035251
Geo1,2022-11-07,297505,8342,157042,843058,1.9557768,-0.54230475,2181.5217,80.427155,1166.9673,6569.8164,41368,0.2610157,679887.56,0.019927146,199816.9,13548.21867170376
Geo1,2022-11-14,528171,369158,358027,1353866,2.5497599,1.5828694,3872.9316,3559.1377,2660.4714,10550.462,779251,1.2825522,886984.44,0.01996469,199816.9,17708.3693794236
Geo1,2022-11-21,649952,234628,206378,1275311,0.2875365,0.5619452,4765.918,2262.1028,1533.5793,9938.295,661678,2.2082489,3491271.2,0.019987859,199816.9,69783.03647636081
Geo1,2022-11-28,575486,173954,177650,1123694,1.8565797,0.7589061,4219.8794,1677.1307,1320.1038,8756.768,337250,0.0,858483.56,0.02009619,199816.9,17252.2487336364
Geo1,2022-12-05,380992,435443,273893,897910,0.36614412,0.75018424,2793.7087,4198.207,2035.2781,6997.2695,186239,0.858506,2460137.0,0.019974073,199816.9,49138.956028001
Geo1,2022-12-12,0,0,0,165984,-0.3926678,-2.6846898,0.0,0.0,0.0,1293.4868,0,0.0,4338100.5,0.020098977,199816.9,87191.3821731885
Geo1,2022-12-19,97576,10315,13768,502673,-0.97004557,-0.92442214,715.4978,99.4493,102.30897,3917.2505,0,1.2209533,4632201.0,0.019874675,199816.9,92063.489409675
Geo1,2022-12-26,601295,368557,69228,837768,0.2244845,0.2510813,4409.13,3553.3433,514.42804,6528.5923,0,0.8592573,3078408.8,0.020103328,199816.9,61886.2618244864
Geo1,2023-01-02,930344,129583,17559,628958,0.78196216,-1.4222177,6821.955,1249.3397,130.4796,4901.3696,0,2.114701,2298017.5,0.019889204,199816.9,45705.738853070005
Geo1,2023-01-09,0,306746,0,433804,0.34161925,-0.4937448,0.0,2957.4092,0.0,3380.5652,350647,0.0,3785497.0,0.020096468,199816.9,76075.119324596
Geo1,2023-01-16,204651,12138,0,391504,-1.1172426,-0.4931349,1500.6492,117.02527,0.0,3050.9282,1828,0.0,5821458.0,0.020044753,199816.9,116689.687709874
Geo1,2023-01-23,151814,0,0,716301,0.93937916,-0.2517872,1113.21,0.0,0.0,5582.0195,28830,0.0,3178742.2,0.020079479,199816.9,63827.4872513138
Geo1,2023-01-30,255770,358605,0,403582,0.20712447,-0.47995254,1875.4906,3457.3938,0.0,3145.0503,0,0.0,3252781.2,0.019932523,199816.9,64836.136082967605
Geo1,2023-02-06,0,0,0,415703,0.21645117,-0.74457306,0.0,0.0,0.0,3239.5073,359973,0.19615003,3005144.2,0.020145727,199816.9,60540.8146488334
Geo1,2023-02-13,529825,334107,0,0,-0.72204417,-0.3820169,3885.06,3221.203,0.0,0.0,0,0.0,3367665.0,0.020065844,199816.9,67575.04053426
Geo1,2023-02-20,0,266352,121496,504261,1.6092869,-0.20222768,0.0,2567.9612,902.8276,3929.6255,0,0.0,502845.06,0.020053374,199816.9,10083.740052232439
Geo1,2023-02-27,221877,0,0,887936,0.006296635,-0.39827448,1626.9626,0.0,0.0,6919.5435,407824,0.967601,3073361.2,0.020033365,199816.9,61569.766696438004
Geo1,2023-03-06,479273,0,0,10818,0.6662595,-1.2452785,3514.3762,0.0,0.0,84.30295,63323,0.0,2500771.0,0.01989256,199816.9,49746.73716376
Geo1,2023-03-13,285361,0,0,293675,-2.462524,-2.1990783,2092.4731,0.0,0.0,2288.5625,0,1.0375158,6923140.0,0.020080341,199816.9,139019.01199074002
Geo1,2023-03-20,112471,0,0,153269,-1.5695583,-0.2835613,824.7187,0.0,0.0,1194.4009,95271,0.0,2740982.0,0.02003559,199816.9,54917.19154938
Geo1,2023-03-27,181511,144288,0,583897,-1.6650238,0.26667356,1330.9698,1391.114,0.0,4550.216,39777,0.0,4338292.5,0.020008001,199816.9,86800.5606782925
Geo1,2023-04-03,28344,174635,0,806387,-0.15625036,-0.15495354,207.8387,1683.6965,0.0,6284.0454,0,0.0,2764388.5,0.019990008,199816.9,55260.148230108
Geo1,2023-04-10,867442,85100,0,984390,-1.1205015,0.70448905,6360.712,820.4688,0.0,7671.194,617199,2.0768871,4359432.5,0.020070396,199816.9,87495.53661027
Geo1,2023-04-17,274907,0,0,803707,-1.9763683,0.6380145,2015.8169,0.0,0.0,6263.1606,0,0.0,3381398.8,0.019932162,199816.9,67398.5886682056
Geo1,2023-04-24,130134,368678,0,279198,-0.6708144,-0.37215164,954.2366,3554.51,0.0,2175.7456,35755,0.0,5220741.0,0.019999886,199816.9,104414.22483552601
Geo1,2023-05-01,535777,0,0,785508,0.90439403,-1.5561934,3928.7046,0.0,0.0,6121.3384,0,0.0,2553059.2,0.019752128,199816.9,50428.352109977604
Geo1,2023-05-08,86550,219539,0,559214,-0.9970741,0.5827402,634.6472,2116.6262,0.0,4357.8657,96087,0.0,3608483.2,0.020016806,199816.9,72230.3081686592
Geo1,2023-05-15,36229,136297,0,130550,0.89536834,-0.88825345,265.65723,1314.0709,0.0,1017.3553,18016,0.0,1716890.1,0.01997051,199816.9,34287.170910951005
Geo1,2023-05-22,454821,0,198343,926726,-1.02683,1.0412658,3335.0764,0.0,1473.8718,7221.828,0,0.13516766,3217811.5,0.019966975,199816.9,64249.961775212505
Geo1,2023-05-29,220321,88774,0,449027,0.76736987,0.16271597,1615.5529,855.8907,0.0,3499.1958,346517,0.1328432,1042715.7,0.020014534,199816.9,20869.468829983798
Geo1,2023-06-05,299824,90810,71621,482760,0.58786774,0.1681942,2198.5266,875.52026,532.21027,3762.0718,401831,0.9072281,1746015.4,0.019941775,199816.9,34818.646253335
Geo1,2023-06-12,357977,103294,0,89460,-0.43463165,-0.04719828,2624.9463,995.88135,0.0,697.1475,211649,0.0,4557810.0,0.020072771,199816.9,91487.87639151
Geo1,2023-06-19,158945,0,0,146857,-1.7472458,-1.511303,1165.4996,0.0,0.0,1144.4331,0,0.0,6976897.0,0.020061376,199816.9,139966.15403027198
Geo1,2023-06-26,181448,500599,0,610585,-0.14198035,-0.80555606,1330.508,4826.391,0.0,4758.1914,324079,0.0,3372246.5,0.020069947,199816.9,67680.8085259355
Geo1,2023-07-03,136134,111177,0,632535,-0.76491815,-0.1686179,998.2329,1071.8833,0.0,4929.2446,0,0.037960976,4464661.5,0.020051083,199816.9,89521.2983034045
Geo1,2023-07-10,345137,120485,0,430322,-1.4721451,0.08144534,2530.794,1161.6238,0.0,3353.4307,0,1.0529433,4930969.0,0.020032298,199816.9,98778.640436762
Geo1,2023-07-17,342757,0,0,98518,-1.926363,-1.7640166,2513.3423,0.0,0.0,767.73505,0,0.0,4443267.0,0.019927314,199816.9,88542.376694838
Geo1,2023-07-24,717075,245263,0,409104,-0.41704154,0.7822099,5258.1123,2364.6372,0.0,3188.0823,141240,0.0,3753777.5,0.020093556,199816.9,75426.73840778999
Geo1,2023-07-31,367498,445420,23097,904658,1.2492123,0.64434,2694.761,4294.3975,171.63206,7049.8555,277803,0.0,1828833.0,0.0199844,199816.9,36548.130205199996
Geo1,2023-08-07,537383,126425,324035,1131695,1.0482781,-0.6412653,3940.4807,1218.8927,2407.8794,8819.119,129012,1.4972384,4570132.5,0.020081425,199816.9,91774.7730388125
Geo1,2023-08-14,643976,0,0,844852,0.184618,-0.5548172,4722.0977,0.0,0.0,6583.797,177187,2.7904472,2424102.2,0.020097313,199816.9,48717.9406573886
Geo1,2023-08-21,344612,306215,136814,393001,1.8778713,-0.88958746,2526.9446,2952.2898,1016.6545,3062.594,177958,0.7633261,582637.9,0.01990959,199816.9,11600.081707461
